name,wikipedia__tk,party,area,term,source
Saffet Arıkan Bedük,Saffet Arıkan Bedük,Doğru Yol Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Bilge,"",Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hasan Hüseyin Ceylan,Hasan Hüseyin Ceylan,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Gökhan Çapoğlu,Gökhan Çapoğlu,Demokratik Sol Parti,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Cemil Çiçek,Cemil Çiçek,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Dinçer,Ali Dinçer,Cumhuriyet Halk Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Ekici,Mehmet Ekici (siyasetçi),Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ömer Faruk Ekinci,Ömer Faruk Ekinci,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Eşref Erdem,Eşref Erdem,Cumhuriyet Halk Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ünal Erkan,Ünal Erkan,Doğru Yol Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Gölhan,Mehmet Gölhan,Doğru Yol Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Agah Oktay Güner,Agah Oktay Güner,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Uluç Gürkan,Uluç Gürkan,Demokratik Sol Parti,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Şaban Karataş,Şaban Karataş,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İrfan Köksalan,İrfan Köksalan,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Seyfi Oktay,Seyfi Oktay,Cumhuriyet Halk Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Sağdıç,Mehmet Sağdıç,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Önder Sav,Önder Sav,Cumhuriyet Halk Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yücel Seçkiner,Yücel Seçkiner,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Tekdal,Ahmet Tekdal,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İlker Tuncay,İlker Tuncay,Anavatan Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Aydın Tümen,Aydın Tümen,Demokratik Sol Parti,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Rıza Ulucak,Rıza Ulucak,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hikmet Uluğbay,Hikmet Uluğbay,Demokratik Sol Parti,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ersönmez Yarbay,Ersönmez Yarbay,Refah Partisi,Ankara,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Arif Ahmet Denizolgun,Arif Ahmet Denizolgun,Refah Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İbrahim Gürdal,İbrahim Gürdal,Anavatan Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Sami Küçükbaşkan,"",Anavatan Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Osman Berberoğlu,"",Doğru Yol Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hayri Doğan,Hayri Doğan,Doğru Yol Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Emre Gönensay,Emre Gönensay,Doğru Yol Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Metin Şahin,Metin Şahin,Demokratik Sol Parti,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Deniz Baykal,Deniz Baykal,Cumhuriyet Halk Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Bekir Kumbul,Bekir Kumbul,Cumhuriyet Halk Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yusuf Öztop,"",Cumhuriyet Halk Partisi,Antalya,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Saffet Kaya,Saffet Kaya,Doğru Yol Partisi,Ardahan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmet Atalay,İsmet Atalay,Cumhuriyet Halk Partisi,Ardahan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Süleyman Hatinoğlu,Süleyman Hatinoğlu,Anavatan Partisi,Artvin,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hasan Ekinci,Hasan Ekinci,Doğru Yol Partisi,Artvin,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Metin Arifağaoğlu,Metin Arifağaoğlu,Cumhuriyet Halk Partisi,Artvin,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Muhammet Polat,"",Refah Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Cengiz Altınkaya,Cengiz Altınkaya,Anavatan Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yüksel Yalova,Yüksel Yalova,Anavatan Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Rıza Gönül,Ali Rıza Gönül,Doğru Yol Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Nahit Menteşe,Nahit Menteşe,Doğru Yol Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmet Sezgin,İsmet Sezgin,Doğru Yol Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Sema Pişkinsüt,Sema Pişkinsüt,Demokratik Sol Parti,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Fatih Atay,Fatih Atay,Cumhuriyet Halk Partisi,Aydın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmail Özgün,İsmail Özgün,Refah Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Safa Giray,Safa Giray,Anavatan Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hüsnü Sıvalıoğlu,"",Anavatan Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abdülbaki Ataç,Abdülbaki Ataç,Doğru Yol Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Bilgiç,"",Doğru Yol Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İlyas Yılmazyıldız,"",Doğru Yol Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Tamer Kanber,"",Demokratik Sol Parti,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Güven Karahan,Mustafa Güven Karahan,Demokratik Sol Parti,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmet Önder Kırlı,İsmet Önder Kırlı,Cumhuriyet Halk Partisi,Balıkesir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Zeki Çakan,Zeki Çakan,Anavatan Partisi,Bartın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Köksal Toptan,Köksal Toptan,Doğru Yol Partisi,Bartın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Cafer Tufan Yazıcıoğlu,Cafer Tufan Yazıcıoğlu,Demokratik Sol Parti,Bartın,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Alaattin Sever Aydın,Alaattin Sever Aydın,Refah Partisi,Batman,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Musa Okcu,"",Refah Partisi,Batman,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ataullah Hamidi,Ataullah Hamidi,Anavatan Partisi,Batman,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Faris Özdemir,Faris Özdemir,Doğru Yol Partisi,Batman,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Suat Pamukçu,Suat Pamukçu,Refah Partisi,Bayburt,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ülkü Gökalp Güney,Ülkü Gökalp Güney,Anavatan Partisi,Bayburt,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Şerif Çim,"",Demokratik Sol Parti,Bilecik,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Bahattin Şeker,Bahattin Şeker,Doğru Yol Partisi,Bilecik,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Kazım Ataoğlu,Kazım Ataoğlu,Refah Partisi,Bingöl,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hüsamettin Korkutata,Hüsamettin Korkutata,Refah Partisi,Bingöl,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mahmut Sönmez,Mahmut Sönmez,Refah Partisi,Bingöl,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Zeki Ergezen,Zeki Ergezen,Refah Partisi,Bitlis,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Edip Safder Gaydalı,Edip Safder Gaydalı,Doğru Yol Partisi,Bitlis,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Kamran İnan,Kamran İnan,Anavatan Partisi,Bitlis,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abdulhaluk Mutlu,"",Refah Partisi,Bitlis,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Avni Akyol,Avni Akyol,Anavatan Partisi,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Feti Görür,"",Refah Partisi,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Necmi Hoşver,Necmi Hoşver,Doğru Yol Partisi,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abbas İnceayan,"",Anavatan Partisi,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Karslıoğlu,"",Demokratik Sol Parti,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Yünlüoğlu,"",Refah Partisi,Bolu,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Çiloğlu,Mustafa Çiloğlu,Doğru Yol Partisi,Burdur,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yusuf Ekinci,"",Anavatan Partisi,Burdur,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Kazım Üstüner,"",Demokratik Sol Parti,Burdur,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yüksel Aksu,Yüksel Aksu (siyasetçi),Demokratik Sol Parti,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Rahmi Beyreli,"",Demokratik Sol Parti,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abdülkadir Cenkçiler,Abdülkadir Cenkçiler,Doğru Yol Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Cavit Çağlar,Cavit Çağlar,Doğru Yol Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Altan Karapaşaoğlu,Mehmet Altan Karapaşaoğlu,Refah Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İlhan Kesici,İlhan Kesici,Anavatan Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hayati Korkmaz,"",Demokratik Sol Parti,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Cemal Külahlı,Cemal Külahlı,Refah Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Feridun Pehlevan,Feridun Pehlevan,Anavatan Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Osman Sönmez,Ali Osman Sönmez,Doğru Yol Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yahya Şimşek,Yahya Şimşek,Cumhuriyet Halk Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Turhan Tayan,Turhan Tayan,Doğru Yol Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ertuğrul Yalçınbayır,Ertuğrul Yalçınbayır,Refah Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İbrahim Yazıcı,İbrahim Yazıcı (siyasetçi),Anavatan Partisi,Bursa,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hikmet Aydın,"",Demokratik Sol Parti,Çanakkale,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Cumhur Ersümer,Mustafa Cumhur Ersümer,Anavatan Partisi,Çanakkale,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Küçük,Ahmet Küçük,Cumhuriyet Halk Partisi,Çanakkale,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Nevfel Şahin,Nevfel Şahin,Doğru Yol Partisi,Çanakkale,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Hamdi Üçpınarlar,Ahmet Hamdi Üçpınarlar,Doğru Yol Partisi,Çanakkale,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mete Bülgün,"",Anavatan Partisi,Çankırı,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Uyanık,"",Doğru Yol Partisi,Çankırı,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmail Coşar,İsmail Coşar,Refah Partisi,Çankırı,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Bekir Aksoy,Bekir Aksoy,Doğru Yol Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Aykaç,Mehmet Aykaç,Refah Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hasan Çağlayan,"",Anavatan Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Zülfikar Gazi,"",Refah Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yasin Hatiboğlu,Yasin Hatiboğlu,Refah Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Haydar Şahin,"",Cumhuriyet Halk Partisi,Çorum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Kemal Aykurt,"",Doğru Yol Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hilmi Develi,"",Demokratik Sol Parti,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Gözlükaya,Mehmet Gözlükaya,Doğru Yol Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Adnan Keskin,Adnan Keskin,Cumhuriyet Halk Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hasan Korkmazcan,Hasan Korkmazcan,Anavatan Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Haluk Müftüler,Mustafa Haluk Müftüler,Doğru Yol Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ramazan Yenidede,"",Refah Partisi,Denizli,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abdülkadir Aksu,Abdülkadir Aksu,Anavatan Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Muzaffer Arslan,Muzaffer Arslan (Bismil doğumlu),Anavatan Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ferit Bora,"",Refah Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Selim Ensarioğlu,Mehmet Selim Ensarioğlu,Doğru Yol Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Sacit Günbey,Sacit Günbey,Refah Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Seyyit Haşim Haşimi,Seyyit Haşim Haşimi,Refah Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ömer Vehbi Hatipoğlu,Ömer Vehbi Hatipoğlu,Refah Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Yakup Hatipoğlu,"",Refah Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Sebğatullah Seydaoğlu,"",Anavatan Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Salih Sümer,Salih Sümer,Doğru Yol Partisi,Diyarbakır,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ümran Akkan,"",Doğru Yol Partisi,Edirne,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Evren Bulut,Evren Bulut,Doğru Yol Partisi,Edirne,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa İlimen,"",Demokratik Sol Parti,Edirne,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Erdal Kesebir,Erdal Kesebir,Demokratik Sol Parti,Edirne,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Kemal Ağar,Mehmet Kemal Ağar,Doğru Yol Partisi,Elazığ,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ömer Naimi Barım,Ömer Naimi Barım,Refah Partisi,Elazığ,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hasan Belhan,"",Refah Partisi,Elazığ,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Cihan Paçacı,Mustafa Cihan Paçacı,Doğru Yol Partisi,Elazığ,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ahmet Cemil Tunç,Ahmet Cemil Tunç,Refah Partisi,Elazığ,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Tevhit Karakaya,Tevhit Karakaya,Refah Partisi,Erzincan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Kul,Mustafa Kul,Cumhuriyet Halk Partisi,Erzincan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Naci Terzi,"",Refah Partisi,Erzincan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Yıldız,Mustafa Yıldız (Pülümür doğumlu),Cumhuriyet Halk Partisi,Erzincan,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Zeki Ertugay,Zeki Ertugay,Doğru Yol Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Lütfü Esengün,Lütfü Esengün,Refah Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Abdulilah Fırat,Abdulilah Fırat,Refah Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Necati Güllülü,Necati Güllülü,Anavatan Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İsmail Köse,İsmail Köse,Doğru Yol Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ömer Özyılmaz,Ömer Özyılmaz,Refah Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Aslan Polat,Aslan Polat,Refah Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Şinasi Yavuz,"",Refah Partisi,Erzurum,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Necati Albay,Necati Albay,Demokratik Sol Parti,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Balcılar,Mustafa Balcılar,Anavatan Partisi,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Demir Berberoğlu,Demir Berberoğlu,Doğru Yol Partisi,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
İbrahim Yaşar Dedelek,İbrahim Yaşar Dedelek,Doğru Yol Partisi,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hanifi Demirkol,Hanifi Demirkol,Refah Partisi,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mahmut Erdir,Mahmut Erdir,Demokratik Sol Parti,Eskişehir,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Nurettin Aktaş,Nurettin Aktaş,Refah Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Batallı,Mehmet Batallı,Doğru Yol Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Hikmet Çetin,Hikmet Çetin,Cumhuriyet Halk Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Kahraman Emmioğlu,"",Refah Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ali Ilıksoy,Ali Ilıksoy,Demokratik Sol Parti,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mehmet Bedri İncetahtacı,Mehmet Bedri İncetahtacı,Refah Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Mustafa Rüştü Taşar,Mustafa Rüştü Taşar,Anavatan Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
Ünal Yaşar,Ünal Yaşar,Anavatan Partisi,Gaziantep,20,https://tr.wikipedia.org/wiki/TBMM_20._d%C3%B6nem_milletvekilleri_listesi
