id,name,type,group,area_id,area,gender,image,term,source
221,BRAHIM BOUNAB NEE HARITI SAIDA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/2.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/221-brahim-bounab-nee-hariti-saida
79,CHABANE SORAYA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/291.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/79-chabane-soraya
81,CHADJAA EP DANI AICHA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/286.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/81-chadjaa-ep-dani-aicha
82,CHAFI NEE GHARRICH ZOUBIDA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:29,Mascara,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/284.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/82-chafi-nee-gharrich-zoubida
86,CHERIF NEE SIDI ADDA YAMINA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:48,Relizane,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/288.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/86-cherif-nee-sidi-adda-yamina
92,CHOUIHA ZINEB,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/296.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/92-chouiha-zineb
234,DEROUA NEE BELLAHOUEL AMEL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/230.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/234-deroua-nee-bellahouel-amel
235,DERRAHI NEE LEKIKOT MERIEM,National,FRONT POUR LA JUSTICE ET LE DEVELOPPEMENT (ADDALA),ocd-division/country:dz/wilayah:25,Constantine,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/229.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/235-derrahi-nee-lekikot-meriem
236,DERRAR NEE BOUKHARI KHEIRA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:27,Mostaganem,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/239.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/236-derrar-nee-boukhari-kheira
244,DJEGHOULA SAIDA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/178.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/244-djeghoula-saida
247,DJENANE BAYA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:6,Bejaia,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/182.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/247-djenane-baya
255,EDDALIA GHANIA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:9,Blida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/13.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/255-eddalia-ghania
261,FATMI SABIRA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/361.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/261-fatmi-sabira
263,FERCHICHE NEE SEGUENI NAIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/358.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/263-ferchiche-nee-segueni-naima
265,FERGANI SOUMIA,National,RASSEMBLEMENT ALGERIEN,ocd-division/country:dz/wilayah:26,Medea,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/359.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/265-fergani-soumia
267,FOUDIL MALIKA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:8,Bechar,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/362.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/267-foudil-malika
253,GHARSALLAH NEE KHERBOUCHE NORA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:28,M'sila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/353.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/253-gharsallah-nee-kherbouche-nora
268,GHOMRANI NEE SAADI SORAYA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/347.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/268-ghomrani-nee-saadi-soraya
297,HACHICHI EP BESLI AKILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:12,Tebessa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/198.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/297-hachichi-ep-besli-akila
302,HADJ KADDOUR NEE CHAIB MESSAOUDA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:14,Tiaret,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/186.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/302-hadj-kaddour-messaouda
312,HAMAMA NEE CHOUIB DJEMAIA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:2,Chlef,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/200.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/312-hamama-nee-chouib-djemaia
320,HAMEDI NEE GHORZI HAFIDA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/189.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/320-hamedi-nee-ghorzi-hafida
327,HAMMOU DJEBARA HOURIA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:2,Chlef,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/414.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/327-hammou-djebara-houria
328,HAMMOUDI NEE SADEK NACERA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:14,Tiaret,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/204.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/328-hammoudi-nee-sadek-nacera
330,HAMROUCHE OUAJDANE,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:25,Constantine,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/406.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/330-hamrouche-ouajdane
331,HANACHI NADIA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/206.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/331-hanachi-nadia
332,HANOUNE LOUISA,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/207.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/332-hanoune-louisa
336,HOUASNIA NEE NOUIS FATMA ZOHRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:3,Laghouat,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/208.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/336-houasnia-nee-nouis-fatma-zohra
337,IBBA DJAMILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:33,Illizi,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/1.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/337-ibba-djamila
338,ICHALLAMENE SAIDA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:6,Bejaia,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/7.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/338-ichallamene-saida
339,IGUEDERZENE NEE LAZERGUI MERIEM,National,INDEPENDANTS,ocd-division/country:dz/wilayah:9,Blida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/339-iguederzene-nee-lazergui-meriem
340,IHDADENE NEE AMROUNE NADIA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:35,Boumerdes,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/4.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/340-ihdadene-nee-amroune-nadia
344,KADOUS NACERA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/370.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/344-kadous-nacera
349,KENANA ASSIA,National,INDEPENDANTS,ocd-division/country:dz/wilayah:40,Khenchla,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/385.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/349-kenana-assia
350,KERKOUCHE NEE BOURAS SAMIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/381.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/350-kerkouche-nee-bouras-samira
351,KHALDI KHEIRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:17,Djelfa,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/424.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/351-khaldi-kheira
356,KHEBIZI NADIRA,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:44,Aïn Defla,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/210.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/356-khebizi-nadira
357,KHELIF NARIMANE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/215.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/357-khelif-narimane
358,KHELIFI EP.MIMOUNI NOUARA,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/216.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/358-khelifi-ep-mimouni-nouara
361,KHELLAF BAYA NACIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/214.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/361-khellaf-baya-nacima
380,KOUREK EP.YOUBI FATIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:14,Tiaret,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/386.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/380-kourek-ep-youbi-fatima
385,KRELIFI NEE DJELIL KHEIRA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:22,Sidi Bel Abbes,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/383.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/385-krelifi-nee-djelil-kheira
392,LABIOD NORA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:43,Mila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/391.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/392-labiod-nora
402,LARFI NEE KESSAL OURIDA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:15,Tizi ouzou,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/396.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/402-larfi-nee-kessal-ourida
410,LOUDJERTNI NADIA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:25,Constantine,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/400.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/410-loudjertni-nadia
414,MADJER NAIMA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/402.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/414-madjer-naima
415,MAHIOUS NEE GHLAMALLAH FATMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:27,Mostaganem,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/412.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/415-mahious-nee-ghlamallah-fatma
416,MAHIOUT NORA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/411.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/416-mahiout-nora
424,MECHTER NEE BOUCHENAFA SOUAD,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:28,M'sila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/425.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/424-mechter-nee-bouchenafa-souad
428,MEFTALI NEE ATEK YAMINA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:15,Tizi ouzou,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/431.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/428-meftali-nee-atek-yamina
430,MEKHAREF SALIHA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:35,Boumerdes,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/413.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/430-mekharef-saliha
431,MEKI EP DELAOUI ZOULIKHA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/435.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/431-meki-ep-delaoui-zoulikha
432,MEKKI SAADIA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:48,Relizane,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/434.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/432-mekki-saadia
436,MENTALECHETA CHAFIA,International,UNION DES FORCES DEMOCRATIQUES ET SOCIALES,ocd-division/country:dz/zone:1,PARIS,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/440.jpg,7,http://www.apn.dz/fr/les-membres/deputes-international/436-mentalecheta-chafia
438,MEROUDJI NAIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:36,El Taref,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/418.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/438-meroudji-naima
439,MESKINI NEE BERRAHO FATIHA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:27,Mostaganem,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/422.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/439-meskini-nee-berraho-fatiha
441,MESSAILI NEE MOKRANI YAMINA,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:9,Blida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/420.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/441-messaili-nee-mokrani-yamina
443,MESSIBAH NEE AMAMRA NADJET,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/423.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/443-messibah-nee-amamra-nadjet
445,MEZAZA NEE BRAHIMI SAMIRA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/419.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/445-mezaza-nee-brahimi-samira
449,MOKRANE NEE SARMOUK ISMAHANE,National,FRONT DU CHANGEMENT,ocd-division/country:dz/wilayah:28,M'sila,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/433.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/449-mokrane-nee-sarmouk-ismahane
450,MOULATI EP. OUMELGHEIT KALLOUM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:1,Adrar,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/374.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/450-moulati-ep-oumelgheit-moulati-ep-oumelgheit
452,MOUSLI FATIHA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:10,Bouira,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/444.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/452-mousli-fatiha
458,NEMER RAHIMA,National,UNION DES FORCES DEMOCRATIQUES ET SOCIALES,ocd-division/country:dz/wilayah:18,Jijel,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/21.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/458-nemer-rahima
459,NOURI ZAHIA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:19,Setif,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/453.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/459-nouri-zahia
463,OTMANI SALIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:35,Boumerdes,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/325.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/463-otmani-salima
466,OUAGUENI NEE IKHLEF ZINA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:6,Bejaia,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/458.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/466-ouagueni-nee-ikhlef-zina
270,RABHI AKILA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:9,Blida,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9432.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/270-rabhi-akila
273,RACHID EL HOURIA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:37,Tindouf,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/248.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/273-rachid-el-houria
305,SALEMI NOURA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:39,El Oued,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/264.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/305-salemi-noura
313,SEGHIER NEE KHALDI HAFSA,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:39,El Oued,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/17.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/313-seghier-nee-khaldi-hafsa
315,SEGHIR FATMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/301.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/315-seghir-fatma
364,SLIM AMIRA,International,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/zone:3,TUNIS,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/274.jpg,7,http://www.apn.dz/fr/les-membres/deputes-international/364-slim-amira
371,TACHI NEE DJIHED FATIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:46,Aïn Temouchent,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/304.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/371-tachi-nee-djihed-fatima
375,TAIATI MEZIANI HAYAT,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:16,Alger,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/174.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/375-taiati-meziani-hayat
379,TALHA EP.SOUIKI HOUDA,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:7,Biskra,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/306.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/379-talha-ep-souiki-houda
381,TARHLISSIA EP.HELLAL FATIMA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/170.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/381-tarhlissia-ep-hellal-fatima
382,TAYANE KARIMA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:10,Bouira,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/276.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/382-tayane-karima
399,TOUHAMI EP BENABDELKRIM OUM ELKHIER,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:11,Tamanrasset,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/173.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/399-touhami-ep-benabdelkrim-oum-elkhier
401,YECHKOUR NEE ABBAD KHEDIDJA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:38,Tissemsilt,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/461.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/401-yechkour-nee-abbad-khedidja
467,ZAIDI OUAHIBA,National,PARTI DES JEUNES,ocd-division/country:dz/wilayah:26,Medea,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/250.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/467-zaidi-ouahiba
471,ZAMOUM NEE MOUSSAOUI THAMILA,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:15,Tizi ouzou,Femme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/256.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/471-zamoum-nee-moussaoui-thamila
