id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
41,AISSAOUI ABDELHAMID,,,INDEPENDANTS,independants,Batna,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/352.jpg,Homme
42,AKABA NASREDDINE,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Medea,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/337.jpg,Homme
43,AKOUBACHE MOHAMED MESSAOUD,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Setif,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/338.jpg,Homme
44,ALI BELHADJ ABDUL RAFIA,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,Aïn Temouchent,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/340.jpg,Homme
45,ALILAT OMAR,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Bejaia,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/341.jpg,Homme
46,ALLALI LARBI,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,Bechar,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/339.jpg,Homme
47,ALROUSAN NEE BOURENNANE HAIZIA,,,INDEPENDANTS,independants,Bordj Bou Arreridj,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/15.jpg,Femme
48,AMARA SOUAD,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Annaba,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/342.jpg,Femme
49,AMARA VEUVE DJEBLI CHAHRAZED,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tlemcen,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/9522.jpg,Femme
50,AMAROUCHE BELKACEM,,,FRONT DES FORCES SOCIALISTES,front_des_forces_socialistes,AMERIQUE - RESTE DU MONDE,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/343.jpg,Homme
51,AMIR MOHAMED,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Annaba,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/24.jpg,Homme
365,AMMAR KHEMISTI,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Mostaganem,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/219.jpg,Homme
52,AMOURI NEE HAMAITI FATMA ZOHRA,,,ALLIANCE ALGERIE VERTE,alliance_algerie_verte,El Oued,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/348.jpg,Femme
53,AMRANE LOMBAREK,,,FRONT DU CHANGEMENT,front_du_changement,M'sila,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/345.jpg,Homme
54,ANNANE BEN HALLEL,,,FRONT NATIONAL POUR LA JUSTICE SOCIALE,front_national_pour_la_justice_sociale,Tipaza,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/349.jpg,Homme
55,ARIB AMAR,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tizi ouzou,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/8.jpg,Homme
